,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
11,15,16,4,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,39,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0
12,16,4,3,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,72,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0
13,33,13,15,0,0,0,0,0,0,56,1,0,0,1,0,0,0,0,0,48,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0
14,146,14,0,0,0,0,0,0,9,85,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
15,127,12,0,0,0,0,0,0,4,98,0,0,0,0,0,0,0,0,0,9,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
16,51,14,1,0,0,0,0,0,3,153,0,0,0,0,0,0,0,0,0,23,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0
17,39,13,8,0,0,0,0,0,3,137,0,0,0,1,0,0,0,0,0,23,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0
18,13,6,3,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,36,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0
19,39,9,4,0,0,0,0,0,0,36,0,0,0,1,0,0,0,0,0,70,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0
20,24,12,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,39,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0
